Run,Assay Type,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Platform,ReleaseDate,SRA Study,BioSample,Organism,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioProject,Bytes,create_date,version,AvgSpotLen,Bases,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Strain,BioSampleModel,geo_loc_name,Host,Isolation_Source,Lat_Lon,collected_by,Host_disease,Isolate,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Type,ArrayExpress-SPECIES,MLST,common_name,AssemblyName,Subject_ID,COUNTRY,geographic_location_(country_and/or_sea),Genotype,TREATMENT,isolate_name_alias,sra_title (run),host_scientific_name,host_health_state,Time,specific_host,source_name,Drug_concentration_ug/ml,Bank,Generations,GEO_Accession (exp),TEST,REPLICATE,MLST#,supplier_name,host_status,Sample_Description,ref_biomaterial,isol_growth_condt,num_replicons,project_name,env_broad_scale,env_local_scale,env_medium,anonymized_name,host_sex,ArrayExpress-STRAIN_OR_LINE,Serovar,BIOMATERIAL_PROVIDER,geographic_location_(region_and_locality),MLST#_Scheme,isolation-source,Host_age,gssr_id (exp),gssr_id (run),instrument_name (run),lsid (exp),lsid (run),material_type (exp),molecular_indexing_scheme (run),project (exp),project (run),run_barcode (run),run_name (run),work_request (exp),work_request (run),flowcell_barcode (run),lane (run),read_group_id (run),read_group_platform_unit (run),media,analysis_type (exp),analysis_type (run),library_type (exp),library_type (run),bio_material,host_associated,Broker_name,CULTURE_COLLECTION,host_description,antibiotic,TimePoint,platform_model,nat-host,host_tissue_sampled,Concentration,geographic_location_(country_and/or_sea,_region),isolation_type,passage_history,product_order (exp),product_order (run),product_part_number (exp),product_part_number (run),research_project (exp),research_project (run),ArrayExpress-Sex,gender,type-material,Temp,alternate_id,Sample_id,root_sample_id (exp),root_sample_id (run),sample_id (exp),sample_id (run),exposure,Library,Specimen_voucher
ERR4919991,WGS,CARDIFF UNIVERSITY,public,ERX4784900,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472369,Acinetobacter baumannii,SAMEA7472369,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",PRJEB33565,177791430,2020-12-22T19:53:00Z,1,535,263539024,unspecified,2015-17,Nigeria,Africa,,,,,,,research nurses,,Acinetobacter baumannii,NK-BB1127r1-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,NK-BB1127r1-I,2020-12-07,2020-10-21,SAMEA7472369,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:34Z,public,,,,,,,,Nigeria,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4919992,WGS,CARDIFF UNIVERSITY,public,ERX4784901,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472384,Acinetobacter baumannii,SAMEA7472384,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB33565,205165471,2020-12-22T19:53:00Z,1,511,323862671,unspecified,2015-17,Nigeria,Africa,,,,,,,research nurses,,Acinetobacter baumannii,NK-BB1427-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,NK-BB1427-I,2020-12-07,2020-10-21,SAMEA7472384,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:35Z,public,,,,,,,,Nigeria,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4919993,WGS,CARDIFF UNIVERSITY,public,ERX4784902,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472417,Acinetobacter baumannii,SAMEA7472417,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJEB33565,128226824,2020-12-22T19:54:00Z,1,539,225659335,unspecified,2015-17,Nigeria,Africa,,,,,,,research nurses,,Acinetobacter baumannii,NK-BB6456-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,NK-BB6456-I,2020-12-07,2020-10-21,SAMEA7472417,CARDIFF UNIVERSITY,2020-12-07T04:07:19Z,2020-10-21T19:25:36Z,public,,,,,,,,Nigeria,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920006,WGS,CARDIFF UNIVERSITY,public,ERX4784915,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472881,Acinetobacter baumannii,SAMEA7472881,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",PRJEB33565,68296071,2020-12-22T19:53:00Z,1,541,109665016,unspecified,2015-17,Rwanda,Africa,,,,,,,research nurses,,Acinetobacter baumannii,RK-BB754-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,RK-BB754-I,2020-12-07,2020-10-21,SAMEA7472881,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:51Z,public,,,,,,,,Rwanda,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920007,WGS,CARDIFF UNIVERSITY,public,ERX4784916,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472887,Acinetobacter baumannii,SAMEA7472887,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB33565,165772136,2020-12-22T19:53:00Z,1,558,236625144,unspecified,2015-17,Rwanda,Africa,,,,,,,research nurses,,Acinetobacter baumannii,RK-BB86-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,RK-BB86-I,2020-12-07,2020-10-21,SAMEA7472887,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:52Z,public,,,,,,,,Rwanda,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920008,WGS,CARDIFF UNIVERSITY,public,ERX4784917,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472901,Acinetobacter baumannii,SAMEA7472901,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",PRJEB33565,96327285,2020-12-22T19:53:00Z,1,540,171403215,unspecified,2015-17,Rwanda,Africa,,,,,,,research nurses,,Acinetobacter baumannii,RU-BB277-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,RU-BB277-I,2020-12-07,2020-10-21,SAMEA7472901,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:52Z,public,,,,,,,,Rwanda,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920010,WGS,CARDIFF UNIVERSITY,public,ERX4784919,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472907,Acinetobacter baumannii,SAMEA7472907,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJEB33565,106712799,2020-12-22T19:54:00Z,1,545,183089220,unspecified,2015-17,Rwanda,Africa,,,,,,,research nurses,,Acinetobacter baumannii,RU-BB418-I,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,RU-BB418-I,2020-12-07,2020-10-21,SAMEA7472907,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:52Z,public,,,,,,,,Rwanda,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920011,WGS,CARDIFF UNIVERSITY,public,ERX4784920,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472929,Acinetobacter baumannii,SAMEA7472929,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB33565,135874405,2020-12-22T19:54:00Z,1,555,228596174,unspecified,2015-17,South Africa,Africa,,,,,,,research nurses,,Acinetobacter baumannii,ZAT-BB1784b-I2,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,ZAT-BB1784b-I2,2020-12-07,2020-10-21,SAMEA7472929,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:53Z,public,,,,,,,,South Africa,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920012,WGS,CARDIFF UNIVERSITY,public,ERX4784921,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472932,Acinetobacter baumannii,SAMEA7472932,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",PRJEB33565,120576733,2020-12-22T19:53:00Z,1,545,201384064,unspecified,2015-17,South Africa,Africa,,,,,,,research nurses,,Acinetobacter baumannii,ZAT-BB2008b-I1,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,ZAT-BB2008b-I1,2020-12-07,2020-10-21,SAMEA7472932,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:53Z,public,,,,,,,,South Africa,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4920013,WGS,CARDIFF UNIVERSITY,public,ERX4784922,Illumina MiSeq,PAIRED,size fractionation,GENOMIC,ILLUMINA,2020-12-08T00:00:00Z,ERP116369,SAMEA7472944,Acinetobacter baumannii,SAMEA7472944,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJEB33565,150525358,2020-12-22T19:54:00Z,1,540,260636892,unspecified,2015-17,South Africa,Africa,,,,,,,research nurses,,Acinetobacter baumannii,ZAT-BB2897-I1,2020-12-07,2020-12-09,CARDIFF UNIVERSITY,ZAT-BB2897-I1,2020-12-07,2020-10-21,SAMEA7472944,CARDIFF UNIVERSITY,2020-12-07T04:07:20Z,2020-10-21T19:25:54Z,public,,,,,,,,South Africa,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13430623,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9845561,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265996,Acinetobacter baumannii,6,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA690827,77466631,2021-01-13T19:11:00Z,1,520,125681291,M6,2020,Egypt,Africa,M06,Pathogen.cl,Egypt: Cairo,Homo sapiens,sputum,30.03 N 31.23 E,Hospital in Cairo,pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13430624,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9845560,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265995,Acinetobacter baumannii,5,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA690827,75271052,2021-01-13T19:11:00Z,1,531,124773529,M5,2020,Egypt,Africa,M05,Pathogen.cl,Egypt: Cairo,Homo sapiens,Blood culture,30.03 N 31.23 E,Hospital in Cairo,(ventilator associated Pnneumonia),,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13430625,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9845559,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265994,Acinetobacter baumannii,4,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA690827,80135148,2021-01-13T19:12:00Z,1,527,131611988,M4,2020,Egypt,Africa,M04,Pathogen.cl,Egypt: Cairo,Homo sapiens,sputum,30.03 N 31.23 E,Hospital in Cairo,Chest infection,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13430626,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9845558,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265993,Acinetobacter baumannii,3,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA690827,82531643,2021-01-13T19:11:00Z,1,522,130512104,M3,2020,Egypt,Africa,M03,Pathogen.cl,Egypt: Cairo,Homo sapiens,blood,30.03 N 31.23 E,Hospital in Cairo,Fever 40,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13430627,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9845557,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265992,Acinetobacter baumannii,2,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA690827,74140520,2021-01-13T19:12:00Z,1,532,117282577,M2,2020,Egypt,Africa,M02,Pathogen.cl,Egypt: Cairo,Homo sapiens,wound,30.03 N 31.23 E,Hospital in Cairo,Sub ovarian abcess removal,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13401434,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9820525,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265991,Acinetobacter baumannii,1,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA690827,83439883,2021-01-11T09:58:00Z,1,530,131403381,M1,2020,Egypt,Africa,M01,Pathogen.cl,Egypt: Cairo,Homo sapiens,Endotracheal tube,30.03 N 31.23 E,Hospital in Cairo,Chest infection,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13438992,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9852494,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17266000,Acinetobacter baumannii,10,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA690827,102831220,2021-01-14T17:52:00Z,1,524,161754526,M10,2020,Egypt,Africa,M10,Pathogen.cl,Egypt: Cairo,Homo sapiens,Blood culture,30.03 N 31.23 E,Hospital in Cairo,pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13438993,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9852493,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265999,Acinetobacter baumannii,9,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA690827,107064193,2021-01-14T17:52:00Z,1,535,166762686,M9,2020,Egypt,Africa,M09,Pathogen.cl,Egypt: Cairo,Homo sapiens,blood,30.03 N 31.23 E,Hospital in Cairo,FUO,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13438994,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9852492,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265998,Acinetobacter baumannii,8,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA690827,13994352,2021-01-14T17:52:00Z,1,543,19843192,M8,2020,Egypt,Africa,M08,Pathogen.cl,Egypt: Cairo,Homo sapiens,wound,30.03 N 31.23 E,Hospital in Cairo,Surgical site infection,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13438995,WGS,OCTOBER UNIVERSITY FOR MODERN SCIENCES AND ARTS,public,SRX9852491,Illumina MiSeq,PAIRED,PCR,GENOMIC,ILLUMINA,2021-06-01T00:00:00Z,SRP301224,SAMN17265997,Acinetobacter baumannii,7,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA690827,8791101,2021-01-14T17:52:00Z,1,517,14460434,M7,2020,Egypt,Africa,M07,Pathogen.cl,Egypt: Cairo,Homo sapiens,Endotracheal tube,30.03 N 31.23 E,Hospital in Cairo,pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783123,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233700,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328301,Acinetobacter baumannii,SAMEA112328301,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,41196578,2023-01-23T06:24:00Z,1,302,76445260,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL11-11_S20,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL11-11_S20,2023-01-15,2023-01-15,SAMEA112328301,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783128,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233705,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328309,Acinetobacter baumannii,SAMEA112328309,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,63895678,2023-01-23T06:24:00Z,1,302,112997830,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-18_S33,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-18_S33,2023-01-15,2023-01-15,SAMEA112328309,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783132,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233709,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328311,Acinetobacter baumannii,SAMEA112328311,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,94914979,2023-01-23T06:24:00Z,1,302,158050190,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-5_S50,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-5_S50,2023-01-15,2023-01-15,SAMEA112328311,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783138,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233715,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328319,Acinetobacter baumannii,SAMEA112328319,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,44908839,2023-01-23T06:24:00Z,1,302,76268590,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL2-2_S34,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL2-2_S34,2023-01-15,2023-01-15,SAMEA112328319,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:46Z,2023-01-15T20:18:46Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783144,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233721,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328327,Acinetobacter baumannii,SAMEA112328327,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,109136867,2023-01-23T06:25:00Z,1,302,189575668,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL9-5_S8,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL9-5_S8,2023-01-15,2023-01-15,SAMEA112328327,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783153,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233730,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328335,Acinetobacter baumannii,SAMEA112328335,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,74838856,2023-01-23T06:24:00Z,1,302,126379752,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-12_S30,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-12_S30,2023-01-15,2023-01-15,SAMEA112328335,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783156,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233733,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328338,Acinetobacter baumannii,SAMEA112328338,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",PRJEB58695,74134261,2023-01-23T06:24:00Z,1,302,115416246,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-15_S25,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-15_S25,2023-01-15,2023-01-15,SAMEA112328338,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:46Z,2023-01-15T20:18:46Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
